edinet_code,name,period_end,doc_id,pdf_employees,xbrl_standard,xbrl_extension,extension_element,salary_yen,verdict,resolved_employees,resolved_source,basis_change_note,reorganization_note
E03144,株式会社ニトリホールディングス,2022-02-20,S100O35Q,867,867,,,8358000,XBRL標準タグと一致,867,有報PDF（標準タグと一致）,,
E03144,株式会社ニトリホールディングス,2023-03-31,S100R1N2,972,972,,,7874000,XBRL標準タグと一致,972,有報PDF（標準タグと一致）,,
E03144,株式会社ニトリホールディングス,2024-03-31,S100TOSN,1091,1091,,,8078000,XBRL標準タグと一致,1091,有報PDF（標準タグと一致）,,
E03144,株式会社ニトリホールディングス,2025-03-31,S100W5DK,939,939,,,7812000,XBRL標準タグと一致,939,有報PDF（標準タグと一致）,,
E03144,株式会社ニトリホールディングス,2026-03-31,S100YIMF,884,884,,,7456000,XBRL標準タグと一致,884,有報PDF（標準タグと一致）,,
E03217,株式会社ファーストリテイリング,2021-08-31,S100MXXW,1617,1617,,,9637000,XBRL標準タグと一致,1617,有報PDF（標準タグと一致）,,
E03217,株式会社ファーストリテイリング,2022-08-31,S100POPP,1698,1698,,,9594000,XBRL標準タグと一致,1698,有報PDF（標準タグと一致）,,
E03217,株式会社ファーストリテイリング,2023-08-31,S100SD9V,1707,1707,,,11476000,XBRL標準タグと一致,1707,有報PDF（標準タグと一致）,,
E03217,株式会社ファーストリテイリング,2024-08-31,S100UV0T,1601,1601,,,11792000,XBRL標準タグと一致,1601,有報PDF（標準タグと一致）,,
E03217,株式会社ファーストリテイリング,2025-08-31,S100X6X6,1572,1572,,,12506000,XBRL標準タグと一致,1572,有報PDF（標準タグと一致）,,
E03248,株式会社良品計画,2021-08-31,S100MYFI,2343,2343,,,5658208,XBRL標準タグと一致,2343,有報PDF（標準タグと一致）,,
E03248,株式会社良品計画,2022-08-31,S100POA3,2527,2527,,,5929868,XBRL標準タグと一致,2527,有報PDF（標準タグと一致）,,
E03248,株式会社良品計画,2023-08-31,S100SBV6,2874,2874,,,6201592,XBRL標準タグと一致,2874,有報PDF（標準タグと一致）,,
E03248,株式会社良品計画,2024-08-31,S100UTSJ,3436,3436,,,6430454,XBRL標準タグと一致,3436,有報PDF（標準タグと一致）,,
E03248,株式会社良品計画,2025-08-31,S100X5NI,4039,4039,,,6703071,XBRL標準タグと一致,4039,有報PDF（標準タグと一致）,,
E03280,株式会社パン・パシフィック・インターナショナルホールディングス,2021-06-30,S100MIDS,2057,2057,,,6048174,XBRL標準タグと一致,2057,有報PDF（標準タグと一致）,,主な理由は、組織再編により、営業間接部門をグループ横断的に集約したことによるものです。
E03280,株式会社パン・パシフィック・インターナショナルホールディングス,2022-06-30,S100P951,2343,2343,,,5960488,XBRL標準タグと一致,2343,有報PDF（標準タグと一致）,,主な理由は、組織再編により、営業間接部門をグループ横断的に集約したことによるものです。
E03280,株式会社パン・パシフィック・インターナショナルホールディングス,2023-06-30,S100RX47,2860,2860,,,6228486,XBRL標準タグと一致,2860,有報PDF（標準タグと一致）,,主な理由は、事業譲受や組織再編により、当社に業務移管されたことによるものです。
E03280,株式会社パン・パシフィック・インターナショナルホールディングス,2024-06-30,S100UG6Y,2955,2955,,,6944188,XBRL標準タグと一致,2955,有報PDF（標準タグと一致）,,
E03280,株式会社パン・パシフィック・インターナショナルホールディングス,2025-06-30,S100WR05,3580,3580,,,6901515,XBRL標準タグと一致,3580,有報PDF（標準タグと一致）,,
E03462,株式会社セブン＆アイ・ホールディングス,2021-02-28,S100LFJN,799,799,,,7422648,XBRL標準タグと一致,799,有報PDF（標準タグと一致）,,
E03462,株式会社セブン＆アイ・ホールディングス,2022-02-28,S100O4RC,969,969,,,7388979,XBRL標準タグと一致,969,有報PDF（標準タグと一致）,,
E03462,株式会社セブン＆アイ・ホールディングス,2023-02-28,S100QTV0,1017,1017,,,7763397,XBRL標準タグと一致,1017,有報PDF（標準タグと一致）,,
E03462,株式会社セブン＆アイ・ホールディングス,2024-02-29,S100TIIX,1074,1074,,,8188996,XBRL標準タグと一致,1074,有報PDF（標準タグと一致）,,
E03462,株式会社セブン＆アイ・ホールディングス,2025-02-28,S100VT7P,1097,1097,,,8320143,XBRL標準タグと一致,1097,有報PDF（標準タグと一致）,,
E03462,株式会社セブン＆アイ・ホールディングス,2026-02-28,S100Y4VB,866,866,,,8550415,XBRL標準タグと一致,866,有報PDF（標準タグと一致）,,
E03556,株式会社千葉銀行,2021-03-31,S100LRSD,3905,3905,,,7402000,XBRL標準タグと一致,3905,有報PDF（標準タグと一致）,,
E03556,株式会社千葉銀行,2022-03-31,S100OJJY,3806,3806,,,7366000,XBRL標準タグと一致,3806,有報PDF（標準タグと一致）,,
E03556,株式会社千葉銀行,2023-03-31,S100R5SW,3695,3695,,,7509000,XBRL標準タグと一致,3695,有報PDF（標準タグと一致）,,
E03556,株式会社千葉銀行,2024-03-31,S100TS7L,3691,3691,,,7663000,XBRL標準タグと一致,3691,有報PDF（標準タグと一致）,,
E03556,株式会社千葉銀行,2025-03-31,S100W35G,3761,3761,,,7948000,XBRL標準タグと一致,3761,有報PDF（標準タグと一致）,,
E03556,株式会社千葉銀行,2026-03-31,S100YDSE,3873,3873,,,8370000,XBRL標準タグと一致,3873,有報PDF（標準タグと一致）,,
E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,2021-03-31,S100LT95,2726,2726,,,10707000,XBRL標準タグと一致,2726,有報PDF（標準タグと一致）,,
E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,2022-03-31,S100OG6F,3069,3069,,,10291000,XBRL標準タグと一致,3069,有報PDF（標準タグと一致）,,
E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,2023-03-31,S100R4ZI,3117,3117,,,10417000,XBRL標準タグと一致,3117,有報PDF（標準タグと一致）,,
E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,2024-03-31,S100TRA1,3321,3321,,,10477000,XBRL標準タグと一致,3321,有報PDF（標準タグと一致）,,
E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,2025-03-31,S100W4FB,3463,3463,,,10933000,XBRL標準タグと一致,3463,有報PDF（標準タグと一致）,,
E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,2026-03-31,S100YJQO,3637,3637,,,11702000,XBRL標準タグと一致,3637,有報PDF（標準タグと一致）,,
E03610,株式会社りそなホールディングス,2021-03-31,S100LOV9,1153,1153,,,8712000,XBRL標準タグと一致,1153,有報PDF（標準タグと一致）,,
E03610,株式会社りそなホールディングス,2022-03-31,S100OEJM,1384,1384,,,8643000,XBRL標準タグと一致,1384,有報PDF（標準タグと一致）,,
E03610,株式会社りそなホールディングス,2023-03-31,S100R3ZD,1554,1554,,,8799000,XBRL標準タグと一致,1554,有報PDF（標準タグと一致）,,
E03610,株式会社りそなホールディングス,2024-03-31,S100TO8A,1736,1736,,,8872000,XBRL標準タグと一致,1736,有報PDF（標準タグと一致）,,
E03610,株式会社りそなホールディングス,2025-03-31,S100VY61,1974,1974,,,8890000,XBRL標準タグと一致,1974,有報PDF（標準タグと一致）,,
E03610,株式会社りそなホールディングス,2026-03-31,S100YDP3,2105,2105,,,9069000,XBRL標準タグと一致,2105,有報PDF（標準タグと一致）,,
E03611,三井住友トラストグループ株式会社,2021-03-31,S100LMPB,184,184,,,12617000,XBRL標準タグと一致,184,有報PDF（標準タグと一致）,,
E03611,三井住友トラストグループ株式会社,2022-03-31,S100O9U5,233,233,,,12684000,XBRL標準タグと一致,233,有報PDF（標準タグと一致）,,
E03611,三井住友トラストグループ株式会社,2023-03-31,S100R1NN,285,285,,,12749000,XBRL標準タグと一致,285,有報PDF（標準タグと一致）,,
E03611,三井住友トラストグループ株式会社,2024-03-31,S100TN4M,283,283,,,13040000,XBRL標準タグと一致,283,有報PDF（標準タグと一致）,,
E03611,三井住友トラストグループ株式会社,2025-03-31,S100VXKF,273,273,,,13507000,XBRL標準タグと一致,273,有報PDF（標準タグと一致）,,
E03611,三井住友トラストグループ株式会社,2026-03-31,S100YBGM,194,194,,,13927000,XBRL標準タグと一致,194,有報PDF（標準タグと一致）,,
E03614,株式会社三井住友フィナンシャルグループ,2021-03-31,S100LU5N,1034,1034,,,11424000,XBRL標準タグと一致,1034,有報PDF（標準タグと一致）,,
E03614,株式会社三井住友フィナンシャルグループ,2022-03-31,S100OCJ8,1130,1130,,,10948000,XBRL標準タグと一致,1130,有報PDF（標準タグと一致）,,
E03614,株式会社三井住友フィナンシャルグループ,2023-03-31,S100R1RG,1290,1290,,,10868000,XBRL標準タグと一致,1290,有報PDF（標準タグと一致）,,
E03614,株式会社三井住友フィナンシャルグループ,2024-03-31,S100TPKY,1414,1414,,,10951000,XBRL標準タグと一致,1414,有報PDF（標準タグと一致）,,
E03614,株式会社三井住友フィナンシャルグループ,2025-03-31,S100W0S7,1545,1545,,,11342000,XBRL標準タグと一致,1545,有報PDF（標準タグと一致）,,
E03614,株式会社三井住友フィナンシャルグループ,2026-03-31,S100YERK,1678,1678,,,11803000,XBRL標準タグと一致,1678,有報PDF（標準タグと一致）,,
E03615,株式会社みずほフィナンシャルグループ,2021-03-31,S100LP1O,1949,1949,,,9934000,XBRL標準タグと一致,1949,有報PDF（標準タグと一致）,,
E03615,株式会社みずほフィナンシャルグループ,2022-03-31,S100OCNV,2072,2072,,,10442000,XBRL標準タグと一致,2072,有報PDF（標準タグと一致）,,
E03615,株式会社みずほフィナンシャルグループ,2023-03-31,S100QYQ4,2270,2270,,,10380000,XBRL標準タグと一致,2270,有報PDF（標準タグと一致）,,
E03615,株式会社みずほフィナンシャルグループ,2024-03-31,S100TNUK,2457,2457,,,10727000,XBRL標準タグと一致,2457,有報PDF（標準タグと一致）,,
E03615,株式会社みずほフィナンシャルグループ,2025-03-31,S100VYQX,2626,2626,,,11174000,XBRL標準タグと一致,2626,有報PDF（標準タグと一致）,,
E03615,株式会社みずほフィナンシャルグループ,2026-03-31,S100YF8Y,2867,2867,,,11665000,XBRL標準タグと一致,2867,有報PDF（標準タグと一致）,,
E03752,野村ホールディングス株式会社,2021-03-31,S100LKWQ,154,154,,,14146131,XBRL標準タグと一致,154,有報PDF（標準タグと一致）,,
E03752,野村ホールディングス株式会社,2022-03-31,S100O7UZ,187,187,,,14405633,XBRL標準タグと一致,187,有報PDF（標準タグと一致）,,
E03752,野村ホールディングス株式会社,2023-03-31,S100R4LO,167,167,,,14372118,XBRL標準タグと一致,167,有報PDF（標準タグと一致）,,
E03752,野村ホールディングス株式会社,2024-03-31,S100TTEY,185,185,,,14089399,XBRL標準タグと一致,185,有報PDF（標準タグと一致）,,
E03752,野村ホールディングス株式会社,2025-03-31,S100VXTD,177,177,,,13761056,XBRL標準タグと一致,177,有報PDF（標準タグと一致）,,
E03752,野村ホールディングス株式会社,2026-03-31,S100YC5C,204,204,,,14208790,XBRL標準タグと一致,204,有報PDF（標準タグと一致）,,
E03753,株式会社大和証券グループ本社,2021-03-31,S100LLQZ,575,575,,,10071020,XBRL標準タグと一致,575,有報PDF（標準タグと一致）,,
E03753,株式会社大和証券グループ本社,2022-03-31,S100OL76,467,569,467,NumberOfEmployeesGeneralStaff,12199149,XBRL拡張タグと一致(NumberOfEmployeesGeneralStaff),467,有報PDF（拡張タグと一致）,,
E03753,株式会社大和証券グループ本社,2023-03-31,S100R8NC,491,606,491,NumberOfEmployeesGeneralStaff,12231469,XBRL拡張タグと一致(NumberOfEmployeesGeneralStaff),491,有報PDF（拡張タグと一致）,,
E03753,株式会社大和証券グループ本社,2024-03-31,S100TQDT,469,588,469,NumberOfEmployeesGeneralStaff,12998026,XBRL拡張タグと一致(NumberOfEmployeesGeneralStaff),469,有報PDF（拡張タグと一致）,,
E03753,株式会社大和証券グループ本社,2025-03-31,S100VYQN,494,616,494,NumberOfEmployeesGeneralStaff,16264750,XBRL拡張タグと一致(NumberOfEmployeesGeneralStaff),494,有報PDF（拡張タグと一致）,,
E03753,株式会社大和証券グループ本社,2026-03-31,S100YCMP,494,624,494,NumberOfEmployeesGeneralStaff,17934308,XBRL拡張タグと一致(NumberOfEmployeesGeneralStaff),494,有報PDF（拡張タグと一致）,,
E03847,東京海上ホールディングス株式会社,2021-03-31,S100LPXJ,811,811,,,12926734,XBRL標準タグと一致,811,有報PDF（標準タグと一致）,,
E03847,東京海上ホールディングス株式会社,2022-03-31,S100OEK9,877,877,,,14127185,XBRL標準タグと一致,877,有報PDF（標準タグと一致）,,
E03847,東京海上ホールディングス株式会社,2023-03-31,S100R0BK,971,971,,,14307134,XBRL標準タグと一致,971,有報PDF（標準タグと一致）,,
E03847,東京海上ホールディングス株式会社,2024-03-31,S100TOZP,1117,1117,,,13902022,XBRL標準タグと一致,1117,有報PDF（標準タグと一致）,,
E03847,東京海上ホールディングス株式会社,2025-03-31,S100VZFR,1232,1232,,,15356700,XBRL標準タグと一致,1232,有報PDF（標準タグと一致）,,
E03847,東京海上ホールディングス株式会社,2026-03-31,S100YLS8,1339,1339,,,14871103,XBRL標準タグと一致,1339,有報PDF（標準タグと一致）,,
E03854,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,2021-03-31,S100LLG2,423,423,,,10744848,XBRL標準タグと一致,423,有報PDF（標準タグと一致）,,
E03854,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,2022-03-31,S100OD53,401,401,,,10976292,XBRL標準タグと一致,401,有報PDF（標準タグと一致）,,
E03854,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,2023-03-31,S100R36C,418,418,,,11013816,XBRL標準タグと一致,418,有報PDF（標準タグと一致）,,
E03854,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,2024-03-31,S100TPAM,450,450,,,11013096,XBRL標準タグと一致,450,有報PDF（標準タグと一致）,,
E03854,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,2025-03-31,S100W0ZR,453,453,,,11435904,XBRL標準タグと一致,453,有報PDF（標準タグと一致）,,
E03854,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,2026-03-31,S100YNCJ,478,478,,,12376260,XBRL標準タグと一致,478,有報PDF（標準タグと一致）,,
E03855,三井不動産株式会社,2021-03-31,S100LOUC,3128,1776,,,12737000,要 human review：XBRLと不一致（PDF=3128 再読込も読めず）,,,,
E03855,三井不動産株式会社,2022-03-31,S100OIF1,1898,1898,,,12738000,XBRL標準タグと一致,1898,有報PDF（標準タグと一致）,,
E03855,三井不動産株式会社,2023-03-31,S100R9SS,1973,1973,,,12692000,XBRL標準タグと一致,1973,有報PDF（標準タグと一致）,,
E03855,三井不動産株式会社,2024-03-31,S100TRIW,2049,2049,,,12892000,XBRL標準タグと一致,2049,有報PDF（標準タグと一致）,,
E03855,三井不動産株式会社,2025-03-31,S100VWQS,1928,1928,2146,NumberOfEmployeesNumberOfEmployeesOfReportingCompany,17562000,XBRL標準タグと一致,1928,有報PDF（標準タグと一致）,２．従業員数、平均年齢、平均勤続年数および平均年間給与の基準を従来の就業人員から正社員へ変更しております。,
E03855,三井不動産株式会社,2026-03-31,S100YHUO,1981,1981,2209,NumberOfEmployeesNumberOfEmployeesOfReportingCompany,18555000,XBRL標準タグと一致,1981,有報PDF（標準タグと一致）,,
E03856,三菱地所株式会社,2021-03-31,S100LTHE,953,953,,,12675663,XBRL標準タグと一致,953,有報PDF（標準タグと一致）,,
E03856,三菱地所株式会社,2022-03-31,S100OKQO,1053,1053,,,12647559,XBRL標準タグと一致,1053,有報PDF（標準タグと一致）,,
E03856,三菱地所株式会社,2023-03-31,S100R7UL,1091,1091,,,12463090,XBRL標準タグと一致,1091,有報PDF（標準タグと一致）,,
E03856,三菱地所株式会社,2024-03-31,S100TUBK,1184,1184,,,12732428,XBRL標準タグと一致,1184,有報PDF（標準タグと一致）,,
E03856,三菱地所株式会社,2025-03-31,S100VYRJ,1242,1242,,,13478300,XBRL標準タグと一致,1242,有報PDF（標準タグと一致）,,
E03856,三菱地所株式会社,2026-03-31,S100YBLA,1729,1286,1729,NumberOfEmployeesInformationAboutReportingCompanyInformationAboutEmployees,17593300,XBRL拡張タグと一致(NumberOfEmployeesInformationAboutReportingCompanyInformationAboutEmployees),1729,有報PDF（拡張タグと一致）,"17,593,300円4.7%（注）1.従業員数・平均年齢・平均勤続年数・平均年間給与の基準を従来の就業人員から正社員（当社から社外への出向者を含む）としております。",
E03907,住友不動産株式会社,2021-03-31,S100LUUL,5877,5877,,,6690574,XBRL標準タグと一致,5877,有報PDF（標準タグと一致）,,
E03907,住友不動産株式会社,2022-03-31,S100OLTA,5732,5732,,,6674625,XBRL標準タグと一致,5732,有報PDF（標準タグと一致）,,
E03907,住友不動産株式会社,2023-03-31,S100R7LP,5757,5757,,,7134667,XBRL標準タグと一致,5757,有報PDF（標準タグと一致）,,
E03907,住友不動産株式会社,2024-03-31,S100TUP0,5793,5793,,,7307642,XBRL標準タグと一致,5793,有報PDF（標準タグと一致）,,
E03907,住友不動産株式会社,2025-03-31,S100W6AG,5773,5773,,,7492898,XBRL標準タグと一致,5773,有報PDF（標準タグと一致）,,
E03907,住友不動産株式会社,2026-03-31,S100YI5D,2021,2021,,,8242230,XBRL標準タグと一致,2021,有報PDF（標準タグと一致）,,"３前事業年度末に比べ従業員数が3,752名減少しておりますが、主として2025年４月１日に当社の完成工事事業を住友不動産ハウジング㈱へ吸収分割により承継したことによるものであります。"
E04147,東日本旅客鉄道株式会社,2021-03-31,S100LIXH,44137,44137,,,6735577,XBRL標準タグと一致,44137,有報PDF（標準タグと一致）,,
E04147,東日本旅客鉄道株式会社,2022-03-31,S100OA8T,43013,43013,,,6393202,XBRL標準タグと一致,43013,有報PDF（標準タグと一致）,,
E04147,東日本旅客鉄道株式会社,2023-03-31,S100R09D,41147,41147,,,6765485,XBRL標準タグと一致,41147,有報PDF（標準タグと一致）,,
E04147,東日本旅客鉄道株式会社,2024-03-31,S100TNNU,39843,39843,,,7251825,XBRL標準タグと一致,39843,有報PDF（標準タグと一致）,,
E04147,東日本旅客鉄道株式会社,2025-03-31,S100VYOS,39660,39660,,,7670057,XBRL標準タグと一致,39660,有報PDF（標準タグと一致）,,
E04147,東日本旅客鉄道株式会社,2026-03-31,S100YC7N,39598,39598,,,8191696,XBRL標準タグと一致,39598,有報PDF（標準タグと一致）,,
E04148,西日本旅客鉄道株式会社,2021-03-31,S100LO2J,23900,23900,,,6117379,XBRL標準タグと一致,23900,有報PDF（標準タグと一致）,,
E04148,西日本旅客鉄道株式会社,2022-03-31,S100OFLP,22715,22715,,,5667009,XBRL標準タグと一致,22715,有報PDF（標準タグと一致）,,
E04148,西日本旅客鉄道株式会社,2023-03-31,S100R4QG,21727,21727,,,5965060,XBRL標準タグと一致,21727,有報PDF（標準タグと一致）,,
E04148,西日本旅客鉄道株式会社,2024-03-31,S100TOS4,21314,21314,,,6650824,XBRL標準タグと一致,21314,有報PDF（標準タグと一致）,,
E04148,西日本旅客鉄道株式会社,2025-03-31,S100VYFN,21665,21665,,,6841776,XBRL標準タグと一致,21665,有報PDF（標準タグと一致）,,
E04148,西日本旅客鉄道株式会社,2026-03-31,S100YCFK,22524,22524,,,7276931,XBRL標準タグと一致,22524,有報PDF（標準タグと一致）,,
E04149,東海旅客鉄道株式会社,2021-03-31,S100LMCH,18499,18499,,,7137349,XBRL標準タグと一致,18499,有報PDF（標準タグと一致）,,
E04149,東海旅客鉄道株式会社,2022-03-31,S100OC2F,18723,18723,,,6871006,XBRL標準タグと一致,18723,有報PDF（標準タグと一致）,,
E04149,東海旅客鉄道株式会社,2023-03-31,S100R0WN,18727,18727,,,7097843,XBRL標準タグと一致,18727,有報PDF（標準タグと一致）,,
E04149,東海旅客鉄道株式会社,2024-03-31,S100TNI7,18514,18514,,,7602898,XBRL標準タグと一致,18514,有報PDF（標準タグと一致）,,
E04149,東海旅客鉄道株式会社,2025-03-31,S100W2Z6,18404,18404,,,8102357,XBRL標準タグと一致,18404,有報PDF（標準タグと一致）,,
E04149,東海旅客鉄道株式会社,2026-03-31,S100YD7H,18518,18518,,,8605695,XBRL標準タグと一致,18518,有報PDF（標準タグと一致）,,
E04187,ヤマトホールディングス株式会社,2021-03-31,S100LK4W,389,389,,,9156207,XBRL標準タグと一致,389,有報PDF（標準タグと一致）,,
E04187,ヤマトホールディングス株式会社,2022-03-31,S100O90Q,25,25,,,10189331,XBRL標準タグと一致,25,有報PDF（標準タグと一致）,,
E04187,ヤマトホールディングス株式会社,2023-03-31,S100QYKD,21,21,,,11420516,XBRL標準タグと一致,21,有報PDF（標準タグと一致）,,
E04187,ヤマトホールディングス株式会社,2024-03-31,S100TM6Q,19,19,,,11917837,XBRL標準タグと一致,19,有報PDF（標準タグと一致）,,
E04187,ヤマトホールディングス株式会社,2025-03-31,S100VXJ4,15,15,,,12262553,XBRL標準タグと一致,15,有報PDF（標準タグと一致）,,
E04187,ヤマトホールディングス株式会社,2026-03-31,S100YAYL,18,18,,,12483061,XBRL標準タグと一致,18,有報PDF（標準タグと一致）,,
E04235,日本郵船株式会社,2021-03-31,S100LK5W,1217,1217,,,9550090,XBRL標準タグと一致,1217,有報PDF（標準タグと一致）,,
E04235,日本郵船株式会社,2022-03-31,S100OBUO,1249,1249,,,10820568,XBRL標準タグと一致,1249,有報PDF（標準タグと一致）,,
E04235,日本郵船株式会社,2023-03-31,S100R01E,1299,1299,,,13222082,XBRL標準タグと一致,1299,有報PDF（標準タグと一致）,,
E04235,日本郵船株式会社,2024-03-31,S100TNM1,1312,1312,,,13788290,XBRL標準タグと一致,1312,有報PDF（標準タグと一致）,,
E04235,日本郵船株式会社,2025-03-31,S100VY80,1336,1336,,,14354240,XBRL標準タグと一致,1336,有報PDF（標準タグと一致）,,
E04235,日本郵船株式会社,2026-03-31,S100YBT6,1370,1370,,,15545044,XBRL標準タグと一致,1370,有報PDF（標準タグと一致）,,
E04236,株式会社商船三井,2021-03-31,S100LL1R,1119,1119,,,10260129,XBRL標準タグと一致（セル位置方式・通常表）,1119,有報PDF（標準タグと一致）,,
E04236,株式会社商船三井,2022-03-31,S100OAA8,1098,1098,,,10728325,XBRL標準タグと一致（セル位置方式・通常表）,1098,有報PDF（標準タグと一致）,,
E04236,株式会社商船三井,2023-03-31,S100QZLI,1168,1168,,,15174365,XBRL標準タグと一致（セル位置方式・通常表）,1168,有報PDF（標準タグと一致）,,
E04236,株式会社商船三井,2024-03-31,S100TRP1,1243,1243,,,16754644,XBRL標準タグと一致（セル位置方式・通常表）,1243,有報PDF（標準タグと一致）,,
E04236,株式会社商船三井,2025-03-31,S100W1NC,1329,1329,,,14367707,XBRL標準タグと一致（セル位置方式・通常表）,1329,有報PDF（標準タグと一致）,,
E04236,株式会社商船三井,2026-03-31,S100YI2T,1433,1433,,,16599254,XBRL標準タグと一致（セル位置方式・通常表）,1433,有報PDF（標準タグと一致）,,
E04237,川崎汽船株式会社,2021-03-31,S100LLMF,769,769,,,9067149,XBRL標準タグと一致,769,有報PDF（標準タグと一致）,,
E04237,川崎汽船株式会社,2022-03-31,S100O8Q8,794,794,,,9904360,XBRL標準タグと一致,794,有報PDF（標準タグと一致）,,
E04237,川崎汽船株式会社,2023-03-31,S100QZPH,804,804,,,13289370,XBRL標準タグと一致,804,有報PDF（標準タグと一致）,,
E04237,川崎汽船株式会社,2024-03-31,S100TMYK,847,847,,,13940076,XBRL標準タグと一致,847,有報PDF（標準タグと一致）,,
E04237,川崎汽船株式会社,2025-03-31,S100VYMJ,900,900,,,12227592,XBRL標準タグと一致,900,有報PDF（標準タグと一致）,,
E04237,川崎汽船株式会社,2026-03-31,S100YC6B,962,962,,,14504365,XBRL標準タグと一致,962,有報PDF（標準タグと一致）,,
E04272,日本航空株式会社,2021-03-31,S100LK6A,13787,13787,,,6784000,XBRL標準タグと一致,13787,有報PDF（標準タグと一致）,,
E04272,日本航空株式会社,2022-03-31,S100OBZH,12726,12726,,,7028000,XBRL標準タグと一致,12726,有報PDF（標準タグと一致）,,
E04272,日本航空株式会社,2023-03-31,S100R3GK,12969,12969,,,8478000,XBRL標準タグと一致,12969,有報PDF（標準タグと一致）,,
E04272,日本航空株式会社,2024-03-31,S100TNGJ,13791,13791,,,9216000,XBRL標準タグと一致,13791,有報PDF（標準タグと一致）,,
E04272,日本航空株式会社,2025-03-31,S100W1KL,14431,14431,,,9494000,XBRL標準タグと一致,14431,有報PDF（標準タグと一致）,,
E04272,日本航空株式会社,2026-03-31,S100YFIO,14627,14627,,,10112000,XBRL標準タグと一致,14627,有報PDF（標準タグと一致）,,
E04273,ＡＮＡホールディングス株式会社,2021-03-31,S100LVSH,175,175,,,5637000,XBRL標準タグと一致,175,有報PDF（標準タグと一致）,,
E04273,ＡＮＡホールディングス株式会社,2022-03-31,S100OBMW,200,200,,,4957000,XBRL標準タグと一致,200,有報PDF（標準タグと一致）,,
E04273,ＡＮＡホールディングス株式会社,2023-03-31,S100R7LB,253,253,,,6912000,XBRL標準タグと一致,253,有報PDF（標準タグと一致）,,
E04273,ＡＮＡホールディングス株式会社,2024-03-31,S100TXYR,260,260,,,7140000,XBRL標準タグと一致,260,有報PDF（標準タグと一致）,,
E04273,ＡＮＡホールディングス株式会社,2025-03-31,S100W708,276,276,,,7302000,XBRL標準タグと一致,276,有報PDF（標準タグと一致）,,
E04273,ＡＮＡホールディングス株式会社,2026-03-31,S100YKL4,286,286,,,7709000,XBRL標準タグと一致,286,有報PDF（標準タグと一致）,,
E04283,三菱倉庫株式会社,2021-03-31,S100LKF3,996,996,,,7870346,XBRL標準タグと一致,996,有報PDF（標準タグと一致）,,
E04283,三菱倉庫株式会社,2022-03-31,S100OD0M,1014,1014,,,7939864,XBRL標準タグと一致,1014,有報PDF（標準タグと一致）,,
E04283,三菱倉庫株式会社,2023-03-31,S100R7D0,957,957,,,8761872,XBRL標準タグと一致,957,有報PDF（標準タグと一致）,,
E04283,三菱倉庫株式会社,2024-03-31,S100TRBR,976,976,,,9383885,XBRL標準タグと一致,976,有報PDF（標準タグと一致）,,
E04283,三菱倉庫株式会社,2025-03-31,S100W207,1009,1009,,,9127324,XBRL標準タグと一致,1009,有報PDF（標準タグと一致）,,
E04283,三菱倉庫株式会社,2026-03-31,S100YA7K,1026,1026,,,9430883,XBRL標準タグと一致,1026,有報PDF（標準タグと一致）,,
E04289,日本トランスシティ株式会社,2021-03-31,S100LRH2,684,684,,,6802473,XBRL標準タグと一致,684,有報PDF（標準タグと一致）,,
E04289,日本トランスシティ株式会社,2022-03-31,S100OIX8,677,677,,,6976362,XBRL標準タグと一致,677,有報PDF（標準タグと一致）,,
E04289,日本トランスシティ株式会社,2023-03-31,S100R8OV,692,692,,,6930897,XBRL標準タグと一致,692,有報PDF（標準タグと一致）,,
E04289,日本トランスシティ株式会社,2024-03-31,S100TRG3,697,697,,,7015437,XBRL標準タグと一致,697,有報PDF（標準タグと一致）,,
E04289,日本トランスシティ株式会社,2025-03-31,S100W4H5,691,691,,,7031414,XBRL標準タグと一致,691,有報PDF（標準タグと一致）,,
E04289,日本トランスシティ株式会社,2026-03-31,S100YGL7,700,700,,,7342782,XBRL標準タグと一致,700,有報PDF（標準タグと一致）,,
E04345,株式会社上組,2021-03-31,S100LUK7,3779,3779,,,5792795,XBRL標準タグと一致,3779,有報PDF（標準タグと一致）,,
E04345,株式会社上組,2022-03-31,S100OJU3,3719,3719,,,6007167,XBRL標準タグと一致,3719,有報PDF（標準タグと一致）,,
E04345,株式会社上組,2023-03-31,S100R341,3674,3674,,,6196500,XBRL標準タグと一致,3674,有報PDF（標準タグと一致）,,
E04345,株式会社上組,2024-03-31,S100TPIB,3643,3643,,,6370191,XBRL標準タグと一致,3643,有報PDF（標準タグと一致）,,
E04345,株式会社上組,2025-03-31,S100VZET,3623,3623,,,6613513,XBRL標準タグと一致,3623,有報PDF（標準タグと一致）,,
